image_id,image_path,reference_path,annotation_path,defect_class,group_id,split
04_spurious_copper_03,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_03.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_03.xml,spurious_copper,04_spurious_copper_03,test
04_spurious_copper_04,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_04.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_04.xml,spurious_copper,04_spurious_copper_04,development
04_spurious_copper_05,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_05.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_05.xml,spurious_copper,04_spurious_copper_05,development
04_spurious_copper_06,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_06.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_06.xml,spurious_copper,04_spurious_copper_06,test
04_spurious_copper_07,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_07.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_07.xml,spurious_copper,04_spurious_copper_07,test
04_spurious_copper_08,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_08.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_08.xml,spurious_copper,04_spurious_copper_08,development
04_spurious_copper_09,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_09.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_09.xml,spurious_copper,04_spurious_copper_09,development
04_spurious_copper_10,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_10.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_10.xml,spurious_copper,04_spurious_copper_10,test
04_spurious_copper_11,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_11.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_11.xml,spurious_copper,04_spurious_copper_11,test
04_spurious_copper_12,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_12.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_12.xml,spurious_copper,04_spurious_copper_12,development
04_spurious_copper_13,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_13.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_13.xml,spurious_copper,04_spurious_copper_13,test
04_spurious_copper_14,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_14.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_14.xml,spurious_copper,04_spurious_copper_14,test
04_spurious_copper_15,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_15.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_15.xml,spurious_copper,04_spurious_copper_15,validation
04_spurious_copper_16,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_16.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_16.xml,spurious_copper,04_spurious_copper_16,validation
04_spurious_copper_17,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_17.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_17.xml,spurious_copper,04_spurious_copper_17,validation
04_spurious_copper_18,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_18.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_18.xml,spurious_copper,04_spurious_copper_18,validation
04_spurious_copper_19,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_19.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_19.xml,spurious_copper,04_spurious_copper_19,test
04_spurious_copper_20,data/raw/PCB_DATASET/images/Spurious_copper/04_spurious_copper_20.jpg,data/raw/PCB_DATASET/PCB_USED/04.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/04_spurious_copper_20.xml,spurious_copper,04_spurious_copper_20,development
05_missing_hole_01,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_01.xml,missing_hole,05_missing_hole_01,test
05_missing_hole_02,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_02.xml,missing_hole,05_missing_hole_02,validation
05_missing_hole_03,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_03.xml,missing_hole,05_missing_hole_03,test
05_missing_hole_04,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_04.xml,missing_hole,05_missing_hole_04,test
05_missing_hole_05,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_05.xml,missing_hole,05_missing_hole_05,test
05_missing_hole_06,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_06.xml,missing_hole,05_missing_hole_06,test
05_missing_hole_07,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_07.xml,missing_hole,05_missing_hole_07,development
05_missing_hole_08,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_08.xml,missing_hole,05_missing_hole_08,validation
05_missing_hole_09,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_09.xml,missing_hole,05_missing_hole_09,test
05_missing_hole_10,data/raw/PCB_DATASET/images/Missing_hole/05_missing_hole_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/05_missing_hole_10.xml,missing_hole,05_missing_hole_10,development
05_mouse_bite_01,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_01.xml,mouse_bite,05_mouse_bite_01,development
05_mouse_bite_02,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_02.xml,mouse_bite,05_mouse_bite_02,test
05_mouse_bite_03,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_03.xml,mouse_bite,05_mouse_bite_03,validation
05_mouse_bite_04,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_04.xml,mouse_bite,05_mouse_bite_04,test
05_mouse_bite_05,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_05.xml,mouse_bite,05_mouse_bite_05,validation
05_mouse_bite_06,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_06.xml,mouse_bite,05_mouse_bite_06,development
05_mouse_bite_07,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_07.xml,mouse_bite,05_mouse_bite_07,test
05_mouse_bite_08,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_08.xml,mouse_bite,05_mouse_bite_08,test
05_mouse_bite_09,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_09.xml,mouse_bite,05_mouse_bite_09,test
05_mouse_bite_10,data/raw/PCB_DATASET/images/Mouse_bite/05_mouse_bite_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/05_mouse_bite_10.xml,mouse_bite,05_mouse_bite_10,test
05_open_circuit_01,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_01.xml,open_circuit,05_open_circuit_01,test
05_open_circuit_02,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_02.xml,open_circuit,05_open_circuit_02,test
05_open_circuit_03,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_03.xml,open_circuit,05_open_circuit_03,validation
05_open_circuit_04,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_04.xml,open_circuit,05_open_circuit_04,test
05_open_circuit_05,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_05.xml,open_circuit,05_open_circuit_05,test
05_open_circuit_06,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_06.xml,open_circuit,05_open_circuit_06,test
05_open_circuit_07,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_07.xml,open_circuit,05_open_circuit_07,development
05_open_circuit_08,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_08.xml,open_circuit,05_open_circuit_08,test
05_open_circuit_09,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_09.xml,open_circuit,05_open_circuit_09,test
05_open_circuit_10,data/raw/PCB_DATASET/images/Open_circuit/05_open_circuit_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/05_open_circuit_10.xml,open_circuit,05_open_circuit_10,test
05_short_01,data/raw/PCB_DATASET/images/Short/05_short_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_01.xml,short_circuit,05_short_01,test
05_short_02,data/raw/PCB_DATASET/images/Short/05_short_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_02.xml,short_circuit,05_short_02,test
05_short_03,data/raw/PCB_DATASET/images/Short/05_short_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_03.xml,short_circuit,05_short_03,test
05_short_04,data/raw/PCB_DATASET/images/Short/05_short_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_04.xml,short_circuit,05_short_04,test
05_short_05,data/raw/PCB_DATASET/images/Short/05_short_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_05.xml,short_circuit,05_short_05,test
05_short_06,data/raw/PCB_DATASET/images/Short/05_short_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_06.xml,short_circuit,05_short_06,test
05_short_07,data/raw/PCB_DATASET/images/Short/05_short_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_07.xml,short_circuit,05_short_07,validation
05_short_08,data/raw/PCB_DATASET/images/Short/05_short_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_08.xml,short_circuit,05_short_08,test
05_short_09,data/raw/PCB_DATASET/images/Short/05_short_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_09.xml,short_circuit,05_short_09,development
05_short_10,data/raw/PCB_DATASET/images/Short/05_short_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Short/05_short_10.xml,short_circuit,05_short_10,test
05_spur_01,data/raw/PCB_DATASET/images/Spur/05_spur_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_01.xml,spur,05_spur_01,test
05_spur_02,data/raw/PCB_DATASET/images/Spur/05_spur_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_02.xml,spur,05_spur_02,development
05_spur_03,data/raw/PCB_DATASET/images/Spur/05_spur_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_03.xml,spur,05_spur_03,test
05_spur_04,data/raw/PCB_DATASET/images/Spur/05_spur_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_04.xml,spur,05_spur_04,test
05_spur_05,data/raw/PCB_DATASET/images/Spur/05_spur_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_05.xml,spur,05_spur_05,validation
05_spur_06,data/raw/PCB_DATASET/images/Spur/05_spur_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_06.xml,spur,05_spur_06,test
05_spur_07,data/raw/PCB_DATASET/images/Spur/05_spur_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_07.xml,spur,05_spur_07,test
05_spur_08,data/raw/PCB_DATASET/images/Spur/05_spur_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_08.xml,spur,05_spur_08,validation
05_spur_09,data/raw/PCB_DATASET/images/Spur/05_spur_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_09.xml,spur,05_spur_09,development
05_spur_10,data/raw/PCB_DATASET/images/Spur/05_spur_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spur/05_spur_10.xml,spur,05_spur_10,test
05_spurious_copper_01,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_01.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_01.xml,spurious_copper,05_spurious_copper_01,test
05_spurious_copper_02,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_02.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_02.xml,spurious_copper,05_spurious_copper_02,test
05_spurious_copper_03,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_03.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_03.xml,spurious_copper,05_spurious_copper_03,test
05_spurious_copper_04,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_04.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_04.xml,spurious_copper,05_spurious_copper_04,test
05_spurious_copper_05,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_05.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_05.xml,spurious_copper,05_spurious_copper_05,test
05_spurious_copper_06,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_06.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_06.xml,spurious_copper,05_spurious_copper_06,test
05_spurious_copper_07,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_07.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_07.xml,spurious_copper,05_spurious_copper_07,test
05_spurious_copper_08,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_08.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_08.xml,spurious_copper,05_spurious_copper_08,test
05_spurious_copper_09,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_09.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_09.xml,spurious_copper,05_spurious_copper_09,validation
05_spurious_copper_10,data/raw/PCB_DATASET/images/Spurious_copper/05_spurious_copper_10.jpg,data/raw/PCB_DATASET/PCB_USED/05.JPG,data/raw/PCB_DATASET/Annotations/Spurious_copper/05_spurious_copper_10.xml,spurious_copper,05_spurious_copper_10,test
06_missing_hole_01,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_01.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_01.xml,missing_hole,06_missing_hole_01,validation
06_missing_hole_02,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_02.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_02.xml,missing_hole,06_missing_hole_02,validation
06_missing_hole_03,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_03.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_03.xml,missing_hole,06_missing_hole_03,validation
06_missing_hole_04,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_04.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_04.xml,missing_hole,06_missing_hole_04,test
06_missing_hole_05,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_05.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_05.xml,missing_hole,06_missing_hole_05,test
06_missing_hole_06,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_06.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_06.xml,missing_hole,06_missing_hole_06,test
06_missing_hole_07,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_07.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_07.xml,missing_hole,06_missing_hole_07,test
06_missing_hole_08,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_08.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_08.xml,missing_hole,06_missing_hole_08,test
06_missing_hole_09,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_09.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_09.xml,missing_hole,06_missing_hole_09,test
06_missing_hole_10,data/raw/PCB_DATASET/images/Missing_hole/06_missing_hole_10.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Missing_hole/06_missing_hole_10.xml,missing_hole,06_missing_hole_10,validation
06_mouse_bite_01,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_01.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_01.xml,mouse_bite,06_mouse_bite_01,test
06_mouse_bite_02,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_02.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_02.xml,mouse_bite,06_mouse_bite_02,development
06_mouse_bite_03,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_03.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_03.xml,mouse_bite,06_mouse_bite_03,test
06_mouse_bite_04,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_04.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_04.xml,mouse_bite,06_mouse_bite_04,development
06_mouse_bite_05,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_05.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_05.xml,mouse_bite,06_mouse_bite_05,test
06_mouse_bite_06,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_06.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_06.xml,mouse_bite,06_mouse_bite_06,test
06_mouse_bite_07,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_07.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_07.xml,mouse_bite,06_mouse_bite_07,validation
06_mouse_bite_08,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_08.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_08.xml,mouse_bite,06_mouse_bite_08,validation
06_mouse_bite_09,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_09.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_09.xml,mouse_bite,06_mouse_bite_09,test
06_mouse_bite_10,data/raw/PCB_DATASET/images/Mouse_bite/06_mouse_bite_10.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Mouse_bite/06_mouse_bite_10.xml,mouse_bite,06_mouse_bite_10,test
06_open_circuit_01,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_01.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_01.xml,open_circuit,06_open_circuit_01,development
06_open_circuit_02,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_02.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_02.xml,open_circuit,06_open_circuit_02,test
06_open_circuit_03,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_03.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_03.xml,open_circuit,06_open_circuit_03,test
06_open_circuit_04,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_04.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_04.xml,open_circuit,06_open_circuit_04,test
06_open_circuit_05,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_05.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_05.xml,open_circuit,06_open_circuit_05,development
06_open_circuit_06,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_06.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_06.xml,open_circuit,06_open_circuit_06,development
06_open_circuit_07,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_07.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_07.xml,open_circuit,06_open_circuit_07,validation
06_open_circuit_08,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_08.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_08.xml,open_circuit,06_open_circuit_08,test
06_open_circuit_09,data/raw/PCB_DATASET/images/Open_circuit/06_open_circuit_09.jpg,data/raw/PCB_DATASET/PCB_USED/06.JPG,data/raw/PCB_DATASET/Annotations/Open_circuit/06_open_circuit_09.xml,open_circuit,06_open_circuit_09,test
